"CODEST","NOMEST","SUBTIPEST","caca","codasi","nomasi","tipo","crdtsects","duracion","teopra","fechainicio","fechafin","dia","horaini","horafin","aula","descaula","clase_activ","descactiv"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20002","FUNDAMENTOS DE PROGRAMACIÓN I","T","6","S","T","10/09/2015","23/12/2015","1","12:00","14:00","0042PB025","(A3/0005) AULA 5 - PLANTA BAJA - AULARIO III","TEO","CLASE TEÓRICA"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20002","FUNDAMENTOS DE PROGRAMACIÓN I","T","6","S","T","10/09/2015","23/12/2015","1","16:30","18:30","0042PB025","(A3/0005) AULA 5 - PLANTA BAJA - AULARIO III","TEO","CLASE TEÓRICA"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20002","FUNDAMENTOS DE PROGRAMACIÓN I","T","6","S","P","10/09/2015","23/12/2015","3","12:30","14:30","0016P1006","LABORATORIO L18 - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","POR","PRÁCTICAS CON ORDENADOR"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20002","FUNDAMENTOS DE PROGRAMACIÓN I","T","6","S","P","10/09/2015","23/12/2015","2","17:30","19:30","0016P1006","LABORATORIO L18 - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","POR","PRÁCTICAS CON ORDENADOR"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20002","FUNDAMENTOS DE PROGRAMACIÓN I","T","6","S","P","10/09/2015","23/12/2015","4","17:00","19:00","0016P1006","LABORATORIO L18 - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","POR","PRÁCTICAS CON ORDENADOR"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20002","FUNDAMENTOS DE PROGRAMACIÓN I","T","6","S","P","10/09/2015","23/12/2015","3","18:00","20:00","0016P2007","LABORATORIO L27 - PLANTA 2 - ESCUELA POLITÉCNICA SUPERIOR I","POR","PRÁCTICAS CON ORDENADOR"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20002","FUNDAMENTOS DE PROGRAMACIÓN I","T","6","S","P","10/09/2015","23/12/2015","3","20:00","22:00","0016P2003","LABORATORIO L23 - PLANTA 2 - ESCUELA POLITÉCNICA SUPERIOR I","POR","PRÁCTICAS CON ORDENADOR"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","T","10/09/2015","23/12/2015","2","11:30","13:00","0042PB025","(A3/0005) AULA 5 - PLANTA BAJA - AULARIO III","TEO","CLASE TEÓRICA"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","T","10/09/2015","23/12/2015","4","10:30","11:30","0042PB025","(A3/0005) AULA 5 - PLANTA BAJA - AULARIO III","TEO","CLASE TEÓRICA"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","T","10/09/2015","23/12/2015","4","15:00","16:00","0042PB025","(A3/0005) AULA 5 - PLANTA BAJA - AULARIO III","TEO","CLASE TEÓRICA"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","T","10/09/2015","23/12/2015","2","13:30","15:00","0042PB025","(A3/0005) AULA 5 - PLANTA BAJA - AULARIO III","TEO","CLASE TEÓRICA"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","P","10/09/2015","23/12/2015","4","11:30","12:30","0042PB025","(A3/0005) AULA 5 - PLANTA BAJA - AULARIO III","PPR","PRÁCTICAS DE PROBLEMAS"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","P","29/09/2015","29/09/2015","2","08:30","10:00","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","P","06/10/2015","06/10/2015","2","08:30","10:00","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","P","27/10/2015","27/10/2015","2","08:30","10:00","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","P","10/11/2015","10/11/2015","2","08:30","10:00","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","P","24/11/2015","24/11/2015","2","08:30","10:00","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","P","10/09/2015","23/12/2015","4","16:00","17:00","0042PB025","(A3/0005) AULA 5 - PLANTA BAJA - AULARIO III","PPR","PRÁCTICAS DE PROBLEMAS"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","P","30/09/2015","30/09/2015","3","18:00","19:30","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","P","07/10/2015","07/10/2015","3","18:00","19:30","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","P","28/10/2015","28/10/2015","3","18:00","19:30","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","P","11/11/2015","11/11/2015","3","18:00","19:30","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","P","25/11/2015","25/11/2015","3","18:00","19:30","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","P","10/09/2015","23/12/2015","3","14:00","15:00","0030PB011","(A2/0D01) AULA D01 - PLANTA BAJA - AULARIO II","PPR","PRÁCTICAS DE PROBLEMAS"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","P","01/10/2015","01/10/2015","4","19:00","20:30","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","P","08/10/2015","08/10/2015","4","19:00","20:30","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","P","29/10/2015","29/10/2015","4","19:00","20:30","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","P","12/11/2015","12/11/2015","4","19:00","20:30","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","P","26/11/2015","26/11/2015","4","19:00","20:30","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","P","29/09/2015","29/09/2015","2","19:30","21:00","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","P","06/10/2015","06/10/2015","2","19:30","21:00","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","P","27/10/2015","27/10/2015","2","19:30","21:00","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","P","10/11/2015","10/11/2015","2","19:30","21:00","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","P","24/11/2015","24/11/2015","2","19:30","21:00","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","P","28/09/2015","28/09/2015","1","18:30","20:00","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","P","05/10/2015","05/10/2015","1","18:30","20:00","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","P","26/10/2015","26/10/2015","1","18:30","20:00","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","P","09/11/2015","09/11/2015","1","18:30","20:00","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","P","23/11/2015","23/11/2015","1","18:30","20:00","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","P","29/09/2015","29/09/2015","2","10:00","11:30","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","P","06/10/2015","06/10/2015","2","10:00","11:30","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","P","27/10/2015","27/10/2015","2","10:00","11:30","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","P","10/11/2015","10/11/2015","2","10:00","11:30","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20003","FUNDAMENTOS FÍSICOS DE LA INGENIERÍA I","T","6","S","P","24/11/2015","24/11/2015","2","10:00","11:30","0016P1004","LABORATORIO DE FÍSICA II - PLANTA 1 - ESCUELA POLITÉCNICA SUPERIOR I","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20004","MATEMÁTICAS BÁSICAS","T","6","S","P","10/09/2015","23/12/2015","1","10:00","12:00","0042PB025","(A3/0005) AULA 5 - PLANTA BAJA - AULARIO III","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20004","MATEMÁTICAS BÁSICAS","T","6","S","P","10/09/2015","23/12/2015","3","08:30","10:30","0042PB025","(A3/0005) AULA 5 - PLANTA BAJA - AULARIO III","POR","PRÁCTICAS CON ORDENADOR"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20004","MATEMÁTICAS BÁSICAS","T","6","S","P","10/09/2015","23/12/2015","1","18:30","20:30","0042PB025","(A3/0005) AULA 5 - PLANTA BAJA - AULARIO III","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20004","MATEMÁTICAS BÁSICAS","T","6","S","P","10/09/2015","23/12/2015","3","16:00","17:00","0030P2012","(A2/0D26) AULA D26 - PLANTA 2 - AULARIO II","POR","PRÁCTICAS CON ORDENADOR"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20004","MATEMÁTICAS BÁSICAS","T","6","S","P","10/09/2015","23/12/2015","1","14:00","15:00","0042PB025","(A3/0005) AULA 5 - PLANTA BAJA - AULARIO III","POR","PRÁCTICAS CON ORDENADOR"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20004","MATEMÁTICAS BÁSICAS","T","6","S","P","10/09/2015","23/12/2015","3","18:00","20:00","0042PB025","(A3/0005) AULA 5 - PLANTA BAJA - AULARIO III","POR","PRÁCTICAS CON ORDENADOR"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20004","MATEMÁTICAS BÁSICAS","T","6","S","P","10/09/2015","23/12/2015","2","16:30","18:30","0039PS018","(EP/S-08M) AULA 8 - PLANTA SÓTANO - ESCUELA POLITÉCNICA SUPERIOR IV","PTP","SEMINARIO / TEÓRICO-PRÁCTICO / TALLER"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20004","MATEMÁTICAS BÁSICAS","T","6","S","P","10/09/2015","23/12/2015","4","17:00","19:00","0042PB025","(A3/0005) AULA 5 - PLANTA BAJA - AULARIO III","POR","PRÁCTICAS CON ORDENADOR"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20005","ELECTRÓNICA DIGITAL","B","6","S","T","27/01/2016","20/05/2016","1","12:00","13:30","0042PB025","(A3/0005) AULA 5 - PLANTA BAJA - AULARIO III","TEO","CLASE TEÓRICA"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20005","ELECTRÓNICA DIGITAL","B","6","S","T","27/01/2016","20/05/2016","2","11:30","12:00","0042PB025","(A3/0005) AULA 5 - PLANTA BAJA - AULARIO III","TEO","CLASE TEÓRICA"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20005","ELECTRÓNICA DIGITAL","B","6","S","T","27/01/2016","20/05/2016","3","19:30","20:30","0042PB042","(A3/0014) AULA 14 - PLANTA BAJA - AULARIO III","TEO","CLASE TEÓRICA"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20005","ELECTRÓNICA DIGITAL","B","6","S","T","27/01/2016","20/05/2016","2","16:30","17:30","0042PB025","(A3/0005) AULA 5 - PLANTA BAJA - AULARIO III","TEO","CLASE TEÓRICA"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20005","ELECTRÓNICA DIGITAL","B","6","S","P","27/01/2016","20/05/2016","2","12:00","13:00","0042PB025","(A3/0005) AULA 5 - PLANTA BAJA - AULARIO III","PPR","PRÁCTICAS DE PROBLEMAS"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20005","ELECTRÓNICA DIGITAL","B","6","S","P","16/02/2016","16/02/2016","2","08:30","10:00","0022PB007","LABORATORIO L07 (ELECTRÓNICA) - PLANTA BAJA - FACULTAD DE EDUCACIÓN II","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20005","ELECTRÓNICA DIGITAL","B","6","S","P","23/02/2016","23/02/2016","2","08:30","10:00","0022PB007","LABORATORIO L07 (ELECTRÓNICA) - PLANTA BAJA - FACULTAD DE EDUCACIÓN II","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20005","ELECTRÓNICA DIGITAL","B","6","S","P","01/03/2016","01/03/2016","2","08:30","10:00","0022PB007","LABORATORIO L07 (ELECTRÓNICA) - PLANTA BAJA - FACULTAD DE EDUCACIÓN II","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20005","ELECTRÓNICA DIGITAL","B","6","S","P","08/03/2016","08/03/2016","2","08:30","10:00","0022PB007","LABORATORIO L07 (ELECTRÓNICA) - PLANTA BAJA - FACULTAD DE EDUCACIÓN II","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20005","ELECTRÓNICA DIGITAL","B","6","S","P","15/03/2016","15/03/2016","2","08:30","10:00","0022PB007","LABORATORIO L07 (ELECTRÓNICA) - PLANTA BAJA - FACULTAD DE EDUCACIÓN II","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20005","ELECTRÓNICA DIGITAL","B","6","S","P","22/03/2016","22/03/2016","2","08:30","10:00","0022PB007","LABORATORIO L07 (ELECTRÓNICA) - PLANTA BAJA - FACULTAD DE EDUCACIÓN II","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20005","ELECTRÓNICA DIGITAL","B","6","S","P","12/04/2016","12/04/2016","2","08:30","10:00","0022PB007","LABORATORIO L07 (ELECTRÓNICA) - PLANTA BAJA - FACULTAD DE EDUCACIÓN II","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20005","ELECTRÓNICA DIGITAL","B","6","S","P","19/04/2016","19/04/2016","2","08:30","10:00","0022PB007","LABORATORIO L07 (ELECTRÓNICA) - PLANTA BAJA - FACULTAD DE EDUCACIÓN II","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20005","ELECTRÓNICA DIGITAL","B","6","S","P","26/04/2016","26/04/2016","2","08:30","10:00","0022PB007","LABORATORIO L07 (ELECTRÓNICA) - PLANTA BAJA - FACULTAD DE EDUCACIÓN II","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20005","ELECTRÓNICA DIGITAL","B","6","S","P","03/05/2016","03/05/2016","2","08:30","10:00","0022PB007","LABORATORIO L07 (ELECTRÓNICA) - PLANTA BAJA - FACULTAD DE EDUCACIÓN II","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20005","ELECTRÓNICA DIGITAL","B","6","S","P","27/01/2016","20/05/2016","2","17:30","18:30","0042PB025","(A3/0005) AULA 5 - PLANTA BAJA - AULARIO III","PPR","PRÁCTICAS DE PROBLEMAS"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20005","ELECTRÓNICA DIGITAL","B","6","S","P","16/02/2016","16/02/2016","2","18:30","20:00","0022PB007","LABORATORIO L07 (ELECTRÓNICA) - PLANTA BAJA - FACULTAD DE EDUCACIÓN II","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20005","ELECTRÓNICA DIGITAL","B","6","S","P","23/02/2016","23/02/2016","2","18:30","20:00","0022PB007","LABORATORIO L07 (ELECTRÓNICA) - PLANTA BAJA - FACULTAD DE EDUCACIÓN II","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20005","ELECTRÓNICA DIGITAL","B","6","S","P","01/03/2016","01/03/2016","2","18:30","20:00","0022PB007","LABORATORIO L07 (ELECTRÓNICA) - PLANTA BAJA - FACULTAD DE EDUCACIÓN II","PLA","PRÁCTICAS DE LABORATORIO"
"C201","GRADO EN INGENIERÍA EN SONIDO E IMAGEN EN TELECOMUNICACIÓN","GRA","2015-16","20005","ELECTRÓNICA DIGITAL","B","6","S","P","08/03/2016","08/03/2016","2","18:30","20:00","0022PB007","LABORATORIO L07 (ELECTRÓNICA) - PLANTA BAJA - FACULTAD DE EDUCACIÓN II","PLA","PRÁCTICAS DE LABORATORIO"
